Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Year
Derrick Barden,UNC,32,30.7,14.1,5.6,9.8,0.575,0.5,1.3,0.372,2.4,3.6,0.661,3.1,4.7,7.8,1.3,1.3,0.5,1.1,1.5,2014
Derrick Colter,DUQ,34,35.9,17.9,5.7,14.1,0.403,2.4,6.9,0.343,4.2,5.1,0.827,0.5,3.1,3.6,4.6,1,0.2,3.2,2,2016
Derrick Henry,CIT,32,26.2,16.2,4.8,11.1,0.428,1.3,4.3,0.295,5.4,6.8,0.789,1.1,3,4.1,1.3,1.2,0,1.6,2,2016
Derrick Marks,BSU,32,31.2,19.4,7.2,14.6,0.494,2.1,4.9,0.436,2.8,3.7,0.771,0.5,3.2,3.7,3,1.8,0.4,2.1,2.3,2015
"Derrick Walton, Jr.",UM,38,34.8,15.5,4.5,10.3,0.436,2.6,6.1,0.422,3.9,4.5,0.876,0.4,4.3,4.8,5,1.1,0,1.7,1.7,2017
Derrick White,CU,34,32.8,18.1,6,11.9,0.507,1.7,4.2,0.396,4.4,5.4,0.813,1,3.1,4.1,4.4,1.2,1.4,2.4,2.1,2017
De'Sean Allen-Eikens,UND,33,29.6,13.8,4.9,10.5,0.47,1.2,3.8,0.32,2.7,3.7,0.744,2,2.8,4.8,1.1,0.6,0.3,2.2,2.5,2020
DeSean Murray,PC,31,29.1,20.2,7.5,13.8,0.543,0,0.2,0,5.3,6.8,0.773,2.4,5,7.4,1.7,2,0.5,3.1,3,2016
DeSean Parsons,PSU,31,29.2,14.3,5.4,11.2,0.483,0.5,1.6,0.314,3,5.6,0.529,1.8,4.4,6.2,2.7,1.3,0.7,2.9,2.1,2017
Desharick Guidry,MSU,31,35.2,17.3,6.3,12.9,0.488,1.2,3.2,0.374,3.5,4.9,0.715,4.4,6.8,11.2,1.6,1.3,0.6,2.1,2.8,2015
Deshaun Thomas,OSU,37,35.4,19.8,7,15.8,0.445,1.9,5.6,0.344,3.8,4.6,0.834,1.7,4.2,5.9,1.3,0.5,0.3,1.4,1.5,2013
Deshon Taylor,CSUF,28,35.6,17.9,5.4,12.2,0.446,2.4,6,0.401,4.7,6,0.784,0.6,3,3.7,5,1.4,0.2,2.9,2.7,2019
Desi Rodriguez,SHU,31,30.3,17.5,6.6,13.2,0.498,1.8,4.8,0.373,2.5,3.4,0.736,1.1,3.7,4.8,2,1,0.5,2,2.4,2018
Desi Washington,SPC,30,34.5,14.6,4.9,13.1,0.372,2.7,7.3,0.37,2.2,2.5,0.88,0.5,2.9,3.4,1,1.4,0.1,1.6,2.1,2013
Desmar Jackson,SIU,33,32.9,18.6,6.4,13.8,0.466,0.7,2.5,0.268,5.1,6.5,0.78,1.5,4,5.5,2.1,2.4,0.4,3,2.8,2014
Desmond Bane,TCU,32,36.1,16.6,6.2,13.6,0.452,2.9,6.5,0.442,1.4,1.8,0.789,1.4,4.9,6.3,3.9,1.5,0.5,2.3,2.2,2020
"Desmond Cambridge, Jr.",UNR,30,32.6,16.2,5.9,13.6,0.435,2.9,7.8,0.37,1.4,2,0.712,0.8,4.3,5.1,1.8,1.7,1.1,1.9,1.8,2022
Desmond Haymon,SFA,35,30.3,14.5,4.4,10.5,0.42,1.7,4.8,0.365,3.9,5.8,0.667,1.2,2.6,3.8,2.9,0.8,0.1,1.7,2,2014
Desmond Williams,FAMU,34,35.6,18.1,6.5,14.8,0.438,0.3,1.2,0.268,4.8,6.5,0.739,1.8,4.4,6.1,1.9,1.2,0.7,2.9,2.3,2018
Desonta Bradford,ETSU,33,32.6,15.4,5.5,11.5,0.474,1.3,4.1,0.311,3.2,4.3,0.739,0.8,5,5.8,3.5,1.9,0.5,2.2,1.9,2018
Desure Buie,HOF,34,37.3,18.2,6.2,13.8,0.448,2.2,5.3,0.417,3.6,4.3,0.848,0.5,3.2,3.7,5.9,2,0.1,2.9,1.2,2020
De'Torrion Ware,MSU,22,24.9,17.2,5.5,12.8,0.427,2.5,6.3,0.388,3.8,4.6,0.832,2,3.7,5.7,1.3,1.4,0.1,1.9,2,2021
Deuce Dean,HU,28,35.1,14.9,4.4,12.7,0.343,1.2,4.5,0.272,5,6.9,0.724,0.5,3.8,4.2,3.9,1.1,0.4,3.5,2.5,2022
Devante Carter,NSU,25,32.6,14.9,5.4,13.2,0.409,0.4,1.9,0.234,3.6,5.3,0.689,0.9,4.2,5.1,4,1.1,0.4,2.3,1.8,2021
Devante' Jones,CCU,26,32.7,19.3,6.4,13.2,0.487,1.9,5.2,0.368,4.6,5.3,0.862,1.5,5.6,7.2,2.9,2.8,0.2,2.3,2.5,2021
Devareaux Manley,KSU,35,32.5,13.5,4.1,10.3,0.399,3.3,8.2,0.397,2.1,2.7,0.774,0.4,2.4,2.8,0.8,0.6,0.2,1.1,1.8,2015
DeVaughn Akoon-Purcell,ISU,32,28,14.1,4.9,11.4,0.431,0.6,2.3,0.26,3.7,5.2,0.715,1.6,3.3,4.9,1.9,0.9,0.4,2.7,1.9,2016
Deven Simms,ASU,24,30.7,17.1,6.1,12.8,0.474,1.3,3.3,0.375,3.7,5,0.733,1.2,4.8,6,1.7,1.4,0.4,2.7,1.7,2018
Deville Smith,UTM,34,35.9,13.8,5,12.1,0.415,1.8,5.6,0.321,2,3,0.66,0.5,4,4.5,4.5,1.7,0.6,3,2,2015
Devin Brown,HC,29,30.4,14.6,4.7,10.7,0.439,1.9,5.1,0.372,3.3,4.4,0.75,0.3,2.1,2.4,1.3,0.8,0.1,2.6,1.8,2012
Devin Cannady,PRIN,16,36.8,18.2,5.9,14.1,0.416,3.1,8.7,0.36,3.3,3.8,0.869,0.5,5.3,5.8,1.7,1.6,0.2,1.8,1.9,2019
Devin Carter,ASU,32,33,16.4,5.5,12.8,0.432,3.2,7.9,0.402,2.2,3.1,0.714,0.7,2.9,3.6,0.8,0.9,0.2,1.2,2.4,2017
Devin Martin,UMES,30,32.9,16.8,5.8,13.7,0.424,2.2,6.2,0.36,3,4,0.756,1,3.6,4.6,2.1,1.3,0.3,2.4,2.1,2016
Devin Morgan,DESU,32,35.9,14.4,4.7,12.6,0.369,2.7,7.5,0.36,2.4,2.7,0.894,0.5,2.6,3.1,3.2,1.1,0,1.8,1.3,2017
Devin Patterson,UNO,32,32.7,18.1,5.7,13.3,0.428,1.8,5.2,0.352,4.9,6.1,0.804,0.4,2.1,2.5,3.2,1.8,0,2.7,2.6,2016
Devin Price,MAR,25,35.2,13.7,4.1,11.6,0.355,2,6.3,0.312,3.5,4.2,0.846,0.5,2,2.4,2,1,0.1,2.2,1.7,2013
Devin Sibley,FU,34,32.1,17.7,5.9,11.3,0.522,2.3,5.2,0.449,3.6,4.8,0.747,0.3,3.9,4.1,2.3,0.8,0.2,2.7,2,2017
Devin Thomas,WF,29,30.7,15.6,5.6,10.3,0.542,0,0,0,4.4,7.6,0.584,3.1,7.1,10.2,2.4,0.7,1.6,2.8,3,2016
Devin Watson,SDSU,34,34,16,4.9,12.4,0.399,2.6,6.9,0.382,3.5,4.6,0.747,0.4,2.7,3.1,4.2,0.9,0,2.6,1.3,2019
Devoe Joseph,UO,28,35.5,16.7,5.9,12.5,0.473,2.4,5.6,0.418,2.5,3.1,0.795,0.6,3.1,3.8,3.3,1.4,0.1,1.9,1.5,2012
Devon Andrews,FIU,31,28.1,15.2,5.5,12.9,0.425,1.6,4.6,0.34,2.6,4.3,0.609,1.1,3.6,4.7,2,1.5,0.4,2.1,2.6,2020
DeVon Baker,UNCA,31,33,16.5,6,13.2,0.451,1.5,4.5,0.341,3.1,4,0.766,0.5,2.2,2.6,1.5,1.5,0.2,1.8,2.3,2020
Devon Collier,OSU,36,26.8,13.1,4.9,7.9,0.615,0,0,0,3.4,5.3,0.63,2.5,2.7,5.2,1.8,1,1.3,1.4,2.1,2012
Devon Dotson,KU,30,34.9,18.1,6.1,13,0.468,1.3,4.1,0.309,4.7,5.7,0.83,0.6,3.5,4.1,4,2.1,0.1,2.4,1.8,2020
Devon Goodman,PENN,27,36.4,13.6,5.3,11.6,0.452,1.4,4.9,0.282,1.7,3,0.588,0.4,3,3.4,3.1,1.6,0.3,2.3,2.3,2020
Devon Saddler,UD,28,37,19.7,6.8,15.5,0.439,1.7,4.6,0.367,4.5,6.3,0.71,1.1,3.2,4.3,3.6,0.9,0.3,2.2,2.2,2014
Devonta Pollard,U of H,32,29.7,14,4.9,10.2,0.479,0,0.1,0.5,4.3,5.7,0.747,1.8,3.8,5.7,1.6,0.9,0.6,1.6,2.4,2016
Devonta White,GSU,31,36.1,14.8,5,11.6,0.429,1.3,4.1,0.313,3.5,4.7,0.74,0.6,2.1,2.8,3.9,1.7,0,3,1.7,2013
Devontae Cacok,UNCW,33,28.8,15.2,6.2,10.5,0.588,0,0.1,0.5,2.8,4.7,0.6,4,8.3,12.3,0.6,0.9,0.7,2.2,3.5,2019
Devontae Shuler,UM,27,32.9,15.3,5.6,13.6,0.409,2,5.8,0.34,2.2,2.9,0.766,0.6,2.4,3,3.3,1.6,0.1,2.4,1.4,2021
Devonte Brown,ISU,32,32.8,15.5,4.3,11.6,0.372,0.7,3,0.232,6.2,8.1,0.758,1,3.8,4.8,2.8,1,0.3,3.4,2.4,2016
Devonte' Graham,KU,39,37.8,17.3,5.1,12.8,0.4,2.8,6.9,0.406,4.3,5.2,0.827,0.6,3.4,4,7.2,1.6,0.1,2.8,1.4,2018
Devonte Patterson,PVAMU,24,28.8,15.8,5.5,11.9,0.463,0.4,1.6,0.231,4.5,6.2,0.723,1.6,4.8,6.4,3,1.4,0.2,2.3,3.3,2020
Devyn Marble,UI,33,30.2,17,5.5,13.2,0.42,1.6,4.5,0.349,4.3,6,0.714,0.8,2.4,3.2,3.6,1.8,0.2,1.7,1.9,2014
Dewayne Jackson,MSU,32,32.1,13.8,5,11.2,0.446,1.2,4.4,0.279,2.5,3.8,0.659,1.5,4.1,5.6,2.5,1.7,0.9,2.4,2.8,2013
Dewayne Russell,GCU,28,38.3,21.2,7,17.6,0.4,1.9,4.7,0.397,5.3,6.9,0.758,0.5,3.3,3.8,5.4,1.5,0.1,2.7,2.1,2017
Dexter McClanahan,NSU,31,30.8,13.8,5,12.2,0.408,2.3,6.5,0.355,1.5,2.2,0.706,0.6,2.1,2.7,2.1,1.3,0.2,2,2.7,2020
Dez Wells,UMD,28,30.5,15.1,5.3,11.3,0.464,0.9,1.8,0.51,3.7,4.6,0.806,1.3,4,5.3,2.8,1,0.4,3.3,2.3,2015
Dhieu Deing,UTSA,25,27.2,13.6,4.7,13.6,0.345,2.3,7.8,0.299,2,2.6,0.754,1.3,4,5.3,1.5,1.3,0.2,1.9,1.9,2022
Dikembe Dixson,UIC,30,36.7,19.8,6.4,17.3,0.369,1.4,4.5,0.304,5.6,8.5,0.66,1.4,5.9,7.3,1.8,1.2,0.5,4.1,2.6,2016
Dikymbe Martin,UCR,33,32.5,14.8,5.4,11.3,0.473,2.1,4.7,0.442,2,2.3,0.855,0.2,2.6,2.8,2.6,0.8,0,1.8,1.8,2019
Dillon Brooks,UO,35,25.3,16.1,5.9,12.1,0.488,1.6,4.1,0.401,2.7,3.6,0.754,1,2.2,3.2,2.7,1.1,0.5,2.1,2.8,2017
Dimencio Vaughn,RU,30,31.6,14.8,5.2,10.7,0.484,1.2,3,0.393,3.2,4.7,0.676,1.6,4.9,6.6,1.9,1.8,0.8,2.2,2.5,2020
Dion Dixon,UC,37,34.2,13,4.3,11.6,0.371,1.3,4.9,0.261,3.1,4.5,0.699,1.8,1.6,3.4,2.1,1.6,0.5,1.8,1.2,2012
Dion Wright,STBN,31,37.1,16.7,6.4,13.7,0.467,0.8,2.5,0.316,3.1,3.9,0.795,2.9,6.2,9.1,1.2,1,0.7,1.5,2.8,2016
Divine Myles,STET,31,34.7,16.8,6.1,12.3,0.499,1.1,3.5,0.312,3.4,4.7,0.731,0.8,3.7,4.5,4.2,1.6,0.1,1.6,1.7,2018
Djordje Dimitrijevic,MER,30,34.3,16.8,5.5,12.9,0.425,2.2,6.1,0.368,3.5,4.2,0.848,0.5,3.6,4.1,3.7,1.5,0,2.7,2.3,2020
D'Marcus Simonds,GSU,34,35.7,18.4,6.4,15.6,0.413,1.7,5.9,0.282,3.8,5.8,0.66,0.7,4.2,5,3.6,1.3,1,3.7,2.4,2019
D'Maurian Williams,GWU,31,31.5,14.5,4.8,11.7,0.41,2.5,6.5,0.393,2.4,3,0.804,0.4,4.2,4.6,2.5,0.9,0.2,1.8,1.9,2022
D'Mitrik Trice,UW,31,33.3,13.9,4.6,11.3,0.41,2,5.4,0.373,2.6,3.3,0.792,0.1,3.3,3.4,4,0.8,0,1.8,1.6,2021
D'Moi Hodge,CSU,31,28.6,15.5,5.6,11.6,0.483,2,5.8,0.337,2.3,3,0.755,0.8,2.3,3.1,1.4,2.2,0.8,1.4,2.6,2022
Dom Pointer,STJ,33,34.6,13.7,5.3,10.1,0.524,0.1,0.8,0.08,3,4.2,0.725,1.9,5.7,7.7,3,1.9,2.4,2,3,2015
Domantas Sabonis,GU,36,31.9,17.6,6.6,10.9,0.611,0.1,0.4,0.357,4.2,5.4,0.769,3.1,8.8,11.8,1.8,0.6,0.9,2.6,3.2,2016
Dominic Artis,UTEP,32,36.5,15,5.5,12.5,0.438,1.2,3.9,0.294,2.9,4.6,0.637,0.6,5.9,6.5,5.8,1.9,0.1,3.1,2.3,2017
Dominique Elliott,UMES,32,30.8,14.8,5.6,10.3,0.544,0.2,0.5,0.294,3.4,5.3,0.639,2.4,5.6,8,1.5,0.6,0.5,2.9,3.2,2016
Dominique Morrison,ORU,34,36.5,19.8,6.3,13,0.488,1.6,3.8,0.423,5.6,6.7,0.825,1,3.3,4.3,1.6,0.8,0.4,1.7,2.9,2012
Dominique Sutton,NCCU,32,33.9,16.4,5.7,9.9,0.579,0,0.1,0,5,7.5,0.664,2,5.5,7.4,1.7,2.2,0.5,2.6,3.1,2012
Don Coleman,Cal,30,31.4,14.2,4.2,12.9,0.328,0.9,3.6,0.243,4.9,6.6,0.746,1.1,1.9,2.9,1.9,1.4,0,2,2.3,2018
Donald Carey,GU,28,33.8,13.5,4.4,10.3,0.424,2.3,5.9,0.388,2.5,2.8,0.91,0.7,3.7,4.4,2.9,1.5,0.2,2.2,1.9,2022
Donovan Fields,POLY,29,33.7,17,6.5,16.4,0.397,1.4,4.5,0.305,2.6,3.1,0.833,0.6,1.9,2.5,4.1,1.4,0.3,2.3,2.4,2019
Donovan Jackson,ISU,30,34.4,15,4.8,12.5,0.381,3.2,7.9,0.401,2.3,2.7,0.875,0.3,1.8,2.1,2.1,0.5,0.1,1.6,2.1,2018
Donovan Mitchell,U of L,34,32.3,15.6,5.3,13.1,0.408,2.4,6.6,0.354,2.6,3.2,0.806,1.1,3.8,4.9,2.7,2.1,0.5,1.6,2.6,2017
Dontarius James,JAC,22,30,17.5,5.8,12.9,0.451,2.5,6.9,0.364,3.3,4.1,0.802,0.9,3.5,4.3,1.1,1,0.8,3.2,2.5,2021
Donte Clark,TSU,36,34.8,18.4,5.6,14.1,0.401,1.2,4.1,0.282,6,7.8,0.774,1.1,4.1,5.2,2.6,1.1,0.3,2.8,3.1,2018
Donte Fitzpatrick,TSU,26,28.2,14.3,4.8,10.7,0.446,1.5,4,0.381,3.2,4.3,0.741,1.2,4.2,5.4,1.5,0.7,0.3,2.6,2.4,2019
Donte McGill,FIU,27,33.8,18.3,6.7,15.3,0.439,1,2.9,0.329,3.9,4.2,0.929,1.9,1.7,3.6,1.1,1.4,0.1,2.1,2.4,2017
Donte Poole,MSU,33,31,14,4.2,9.5,0.441,2.1,5.5,0.376,3.5,4.1,0.858,0.6,3,3.6,1.5,1.9,0.2,1.8,2.2,2012
Dorian Finney-Smith,UF,36,31.8,14.7,4.7,10.8,0.437,2,5.4,0.368,3.4,4.6,0.733,2.5,5.9,8.3,2.1,0.9,0.8,1.9,2.2,2016
Dorian Green,CSU,32,33.6,13.1,4.1,8.6,0.482,1.6,3.8,0.426,3.2,3.9,0.831,0.4,3.1,3.5,2.4,0.8,0.1,1.8,2.3,2012
Doron Lamb,UK,40,31.2,13.7,4.4,9.2,0.474,1.9,4.1,0.466,3.1,3.7,0.826,0.4,2.3,2.7,1.5,0.5,0.1,1.1,1.8,2012
Doug Davis,PRIN,32,33,13.8,4.8,11.4,0.425,2.6,6.2,0.419,1.5,1.8,0.825,0.3,1.7,1.9,1.4,1.2,0.3,1.3,1.4,2012
Doug McDermott,CU,35,33.7,26.7,9.4,17.9,0.526,2.7,6.1,0.449,5.1,5.9,0.864,1.6,5.3,7,1.6,0.2,0.1,1.8,1.9,2014
Doug Wilson,SDSU,34,25.1,16.4,6.1,10.7,0.569,0.1,0.2,0.333,4.1,6.1,0.684,2.4,3.1,5.5,1.6,0.9,0.6,2.1,2.7,2022
Draymond Green,MSU,37,33.2,16.2,5.7,12.8,0.449,1.4,3.6,0.388,3.4,4.7,0.723,2.1,8.5,10.6,3.8,1.5,0.9,3,2.8,2012
Drew Crawford,NU,32,36.6,15.7,5.3,13,0.405,1.6,4.8,0.327,3.6,4.6,0.781,1.3,5.2,6.4,2.2,0.6,0.8,2.2,2.3,2014
Drew Eubanks,OSU,32,32.1,14.5,5.7,9.7,0.587,0,0,0,3.1,4.3,0.712,2.5,5.8,8.3,1.2,0.6,2.2,3,2.9,2017
Drew Gordon,UNM,35,30.8,13.7,5.4,9.9,0.542,0.1,0.1,1,2.9,3.9,0.752,3.1,8,11.1,1.2,1.1,1,2.3,2.2,2012
Drew McDonald,NKU,34,30.6,18.7,6.2,13.1,0.472,2,5,0.394,4.3,5.4,0.798,2,7.4,9.4,2.8,0.5,0.4,2.3,1.9,2019
Drew Pember,UNCA,31,26.9,15.7,5.1,10.2,0.495,1.2,3.3,0.356,4.5,5.2,0.863,1.8,4.8,6.6,1.4,0.8,3,1.8,3,2022
Drew Timme,GU,32,28.1,18.4,7.3,12.4,0.586,0.3,0.9,0.286,3.7,5.4,0.678,1.8,4.9,6.8,2.8,0.3,0.8,2.5,1.6,2022
Drew Windler,SU,30,26,14.4,4.7,9.4,0.495,1.9,4.5,0.426,3.1,4.2,0.752,1.2,2.6,3.8,1.3,0.5,0.4,2.4,3,2012
Dru Kuxhausen,MSU,32,31.7,14.7,4.6,10.1,0.452,3.9,8.5,0.458,1.7,1.8,0.915,0.2,1.8,1.9,1.2,0.7,0,1.4,1.8,2020
Dru Smith,MU,26,34,14.3,4.8,10.9,0.442,1.8,4.5,0.398,2.9,3.5,0.833,0.4,3,3.5,3.8,2.1,0.3,2.4,3.2,2021
D'Shawn Schwartz,GMU,30,35.9,15.5,5.7,12.4,0.457,2.5,6.7,0.38,1.7,2.3,0.735,1,3.6,4.6,2.1,0.5,0.3,1.6,2,2022
D'Shon Taylor,NSU,34,31.8,13,4.3,9.5,0.45,1.5,4.1,0.355,3,4.4,0.675,1.6,3.4,5,1.3,0.8,0.7,1.7,2.7,2015
"Duane Washington, Jr.",OSU,31,32.1,16.4,5.5,13.5,0.41,2.9,7.7,0.374,2.5,2.9,0.835,0.2,3.2,3.4,2.9,0.4,0,2.2,1.6,2021
Durand Scott,UM,33,34.6,13.1,4.7,10.4,0.453,1.1,3.1,0.353,2.6,3.4,0.752,0.9,3,4,2.6,1.5,0.1,2,2.3,2013
Du'Vaughn Maxwell,HU,31,31.1,14.9,5.7,11.2,0.509,0.2,0.7,0.238,3.4,6.6,0.512,2.4,4.9,7.3,1.4,1.2,3,1.8,3,2014
D'Vauntes Smith-Rivera,GU,33,35.4,16.2,5.2,12.6,0.413,2.2,6.7,0.33,3.5,4.3,0.811,0.7,3,3.6,4.5,1.5,0.3,2.1,2.4,2016
Dwayne Bacon,FSU,35,28.8,17.2,6.3,14,0.452,1.6,4.9,0.333,3,3.9,0.754,1,3.2,4.2,1.7,1,0.1,2,1.6,2017
Dwayne Cohill,YSU,34,29.7,14.9,5,11.1,0.455,1,2.4,0.41,3.9,4.6,0.835,0.8,3.4,4.2,2.6,1,0.5,2.4,2.7,2022
Dwayne Davis,USM,34,30.1,16,5.7,11.6,0.489,1.7,4.2,0.413,2.9,3.7,0.787,0.6,3.9,4.5,2.6,1.1,0.2,3.4,2.7,2013
Dwayne Evans,SLU,34,29.6,14,4.9,10,0.494,0.1,0.5,0.278,3.9,5.3,0.749,1.9,4.6,6.5,1.2,1.2,0.6,2.4,2.8,2014
Dwight Meikle,HU,29,27.8,13,5.3,10.2,0.519,0.3,0.9,0.296,2.2,3.2,0.677,2.1,5.4,7.5,0.7,0.8,1.5,2.7,3.1,2015
"Dwight Murray, Jr.",RU,23,37.2,15.8,5.7,12.4,0.46,1.5,3.7,0.417,2.9,3.4,0.859,0.5,5.4,6,4.1,1,0,2.8,1.8,2021
Dwight Powell,SU,36,32.4,14,4.9,10.5,0.462,0.3,1.1,0.256,4,5.9,0.687,1.9,4.9,6.9,3.1,1.3,0.8,2.9,3.1,2014
Dwight Wilson III,OU,24,27.3,14.5,6.3,9.5,0.655,0,0.1,0,2,2.9,0.671,2.7,4.8,7.5,0.7,0.5,0.4,1.7,1.8,2021
Dyami Starks,BU,31,38.2,18.6,6,16,0.377,3.2,9.2,0.343,3.4,3.7,0.913,0.5,2.9,3.4,1.5,0.9,0.2,2.1,1.9,2015
Dylan Garrity,CSUS,33,32.9,13.9,4.5,9.7,0.464,2.5,6,0.409,2.5,3,0.83,0.2,1.8,2,2.5,1,0,1.7,1.6,2015
Dylan Painter,UD,15,30.4,13.5,4.7,9.1,0.515,0,0.1,0,4.1,5.7,0.721,3.3,8.1,11.5,1.9,0.3,1.1,2.7,2.2,2021
Dylan Penn,BU,33,34.4,16.6,7,14.1,0.496,0.5,1.9,0.242,2.1,2.9,0.722,0.8,3.4,4.2,5,1.1,0.6,2.9,1.5,2022
Dylan Talley,UNL,33,35.5,13.7,4.9,13.1,0.372,1.5,4.5,0.342,2.4,3.3,0.741,0.8,3.9,4.8,2.5,0.9,0.2,2.2,2.2,2013
Dylan Windler,BEL,33,33.2,21.3,7.4,13.6,0.54,3,7.1,0.429,3.5,4.2,0.847,1.9,8.9,10.8,2.5,1.4,0.6,2.1,2.1,2019
Dylon Cormier,L-MD,34,35.1,16.4,5.3,12.8,0.412,0.8,3,0.272,5.1,6.8,0.741,2.2,2.4,4.6,2.5,1.8,0.3,1.8,1.9,2013
E.C. Matthews,URI,35,29.3,14.9,4.9,11.5,0.427,1.8,5.4,0.337,3.2,4.4,0.727,0.7,3.7,4.3,1.4,0.5,0.3,1.9,1.7,2017
E.J. Anosike,CSUF,32,32.6,16.3,5.9,11.4,0.516,0.3,0.9,0.267,4.3,5.5,0.777,3.1,5.3,8.3,1.8,0.8,0.3,1.9,2.5,2022
E.J. Crawford,IC,28,36.9,18.8,6.2,13.3,0.466,1.2,3.8,0.311,5.2,6.2,0.839,1.1,4.2,5.3,1.8,1,0.5,2.7,2.3,2020
E.J. Eaves,SCSU,31,29.7,16.4,5.6,12.2,0.464,1.1,3.5,0.321,4,5.8,0.689,1.3,2.7,4,2.5,0.6,0.4,1.9,1.6,2017
E.J. Liddell,OSU,32,33.2,19.4,6.3,12.9,0.49,1.4,3.8,0.374,5.3,6.9,0.765,2.3,5.7,7.9,2.5,0.6,2.5,2.4,2.5,2022
E.J. Singler,UO,34,30.9,13.6,4.4,9.5,0.467,1.4,3.9,0.368,3.2,3.6,0.909,1.3,4.3,5.6,2.2,0.6,0.4,1.9,2.6,2012
E.J. Stephens,LC,15,32.5,16.4,5.4,11.9,0.455,1.2,3.7,0.327,4.4,4.9,0.904,0.2,4.5,4.7,2.5,1.5,0.1,2.1,2.2,2021
Earl Brown,SFU,32,35.4,15.9,5.9,10.9,0.539,0.5,1.6,0.327,3.6,5.3,0.68,2.3,5.7,8,1.9,1.1,1,3.3,1.8,2015
Earl Pettis,LU,34,31.3,15.4,5.9,12.6,0.464,1.7,4.8,0.358,2,2.5,0.798,0.4,3.6,4,2.2,1.9,0.4,1.6,2.4,2012
"Earl Potts, Jr.",FDU,33,31.9,14.7,5.5,10.9,0.503,2,5,0.4,1.7,2.4,0.722,1.4,4.9,6.3,1.4,1.1,0.3,1.4,3.4,2016
Earnest Ross,MU,35,31.9,14,4,9.8,0.411,1.6,5.2,0.311,4.3,5.6,0.776,1.2,4.8,6,1.4,1.3,0.4,1.9,2,2014
Eddie Stansberry,UH,30,37,15.9,5.2,12.9,0.404,3,8.3,0.361,2.5,2.8,0.881,0.3,2.9,3.2,1.3,1,0.2,1.2,1.7,2020
Edric Dennis,UTA,30,28.4,14.3,4.4,12.5,0.349,2.1,6.9,0.306,3.5,4.6,0.759,1.1,3.4,4.5,2.3,0.8,0.1,2.5,2.4,2019
Edward Daniel,MSU,31,29.6,13.2,4.4,7.8,0.56,0,0.2,0.2,4.5,7.3,0.611,3.8,6.2,10,1.1,1.2,1.6,2,2.9,2013
Edward Townsel,ASU,31,29.8,13.1,4.4,11.5,0.38,2.1,6.3,0.337,2.3,3,0.755,0.8,2.4,3.2,1.2,1.6,0,1.5,2.6,2013
Egidijus Mockevicius,UE,34,31.8,15.7,5.7,9,0.637,0,0,0,4.3,6.2,0.684,2.5,11.5,14,0.3,0.8,2.8,1.6,3.2,2016
Egor Koulechov,RU,35,34,18.2,5.9,12.5,0.474,2.3,4.9,0.474,4,4.9,0.819,1.8,7.1,8.9,2.1,0.8,0.3,2,2,2017
Ehab Amin,TAMU-CC,36,33.7,16.9,6.3,13.5,0.462,1.2,4.1,0.289,3.2,4.5,0.716,2,4.6,6.6,2.9,3.4,0.4,2.8,2.8,2017
Elfrid Payton,LA,35,35.9,19.2,6.8,13.3,0.509,0.4,1.5,0.259,5.3,8.6,0.609,2.3,3.7,6,5.9,2.3,0.6,3.6,2.4,2014
Elgin Cook,UO,38,31.9,14.8,5,10.7,0.472,0.6,1.7,0.333,4.2,5.4,0.773,1.6,3.6,5.1,2.3,1.4,0.3,2.1,2.8,2016
Eli Carter,BC,31,33.4,16,5.6,15.1,0.371,2.1,7.4,0.279,2.7,3.4,0.783,0.4,3.5,3.9,4,1.2,0.2,3.5,1.9,2016
Eli Scott,LMU,29,35.3,17.4,6.4,12.4,0.518,0.2,1.1,0.182,4.3,5.6,0.761,2.2,4.2,6.4,3,0.7,0.4,3.7,2.1,2022
Elias Harris,GU,34,27.8,14.6,5,9.9,0.501,0.2,1.4,0.17,4.4,5.7,0.768,2,5.4,7.4,1.6,1.2,0.6,1.8,2,2013
Elijah Brown,UNM,31,32.3,18.8,5.4,14.1,0.379,2.2,6.6,0.33,5.9,7.1,0.827,0.4,4.8,5.2,3.1,1.3,0.1,3.1,2,2017
Elijah Bryant,BYU,35,34.7,18.2,5.8,11.7,0.494,2.4,5.9,0.415,4.2,4.9,0.85,0.5,5.9,6.3,2.3,1.3,0.5,2.3,2.4,2018
Elijah Burns,SC,29,25.9,14.4,4.8,7.8,0.622,0.5,1,0.536,4.2,4.9,0.859,1.8,4,5.8,0.9,0.6,0.2,2,2.7,2020
Elijah Cain,DEP,32,33.1,15.6,5.3,13.3,0.398,1.6,4.6,0.345,3.5,4.8,0.721,1,3.5,4.5,2.7,1,0.4,2.4,2.7,2017
Elijah Childs,BU,22,31.1,14.2,5.9,12.4,0.476,0.5,1.4,0.355,1.9,2.7,0.7,2,6.3,8.3,1,0.9,1.3,1.7,2.5,2021
Elijah Ford,WC,18,33.3,17.7,7.1,12.1,0.587,0.1,0.4,0.25,3.3,4.4,0.75,2.8,4.9,7.7,1.6,2,0.7,2.3,2.8,2021
Elijah Hughes,SU,32,36.7,19,6.2,14.5,0.427,2.4,7.1,0.342,4.2,5.2,0.813,0.4,4.5,4.9,3.4,1.2,0.8,2.3,1.8,2020
